,text,label
4857,BIP649 Enable TXAUUSDC TXAGUSDC TXAUTXAGWETH Gauges with 2 emissions cap Polygon,neutral
4858,BIP650 Enable GHO Gauges on Arbitrum,neutral
4859,BIP651 Authorize Mimic Smart Vaults v3 on Optimism,neutral
4860,BIP652 Update Addresses for Emergency subDAO Multisig,neutral
4861,BIP653 Build a paylod for Paladins bribe to liquidity mining,neutral
4862,BIP654 Enable Gauges for baoETHwstETH baoETHrETH baoUSDsUSDe baoUSDsDAI w 2 cap Ethereum,neutral
4863,BIP655 Enable Initial Fraxtal Gauges,neutral
4864,BIP656 Enable gUSDCUSDC gauges Arbitrum,neutral
4865,BIP657 Enable APWETH Gauge with 2 Cap Ethereum,neutral
4866,BIP658 EcosystemCouncil review and selfinsurance cover,neutral
4867,BIP659 Enable Gauge for rsETHWETH on Ethereum Mainnet,neutral
4868,BIP660 Revise LayerZero Fraxtal Wire Up,neutral
4869,BIP661 Enable Gauge for TRUFLINK Ethereum,neutral
4870,BIP662 Enable Gauge for ShezETHwstETH Ethereum,neutral
4871,BIP663 Enable wUSDMGYD ECLP gauge Arbitrum,neutral
4872,BIP664 Engage with market makers to enhance BAL liquidity on central exchanges,neutral
4873,Oracle Improvement for Pegged Assets,neutral
4874,Enable AXS as collateral on Aave,neutral
4875,Enable Clout as collateral on Aave and eventually Creator Coins,neutral
4876,Add DPI on Aave V2,neutral
4877,End date for the LEND  AAVE migration,bullish
4878,Update the AMM market assets,neutral
4879,Add MATIC as collateral on Aave V2,neutral
4880,Should AAVE Remove Flash Loan Fees,neutral
4881,Dynamic BorrowDeposit Rewards Split,neutral
4882,Safe Borrowing Rewards Program,neutral
4883,Add FEI on AaveV2,neutral
4884,Add depositlending support for BOND BarnBridge with 0 LTV,neutral
4885,Should Aave Grants DAO approve a grant for developing an Aave mobile app,neutral
4886,List GHST on Aave Polygon Market,neutral
4887,Should Aave Extend Liquidity Mining Rewards,neutral
4888,Should liquidation bonuses be reduced for ten 10 Aave V2 assets,neutral
4889,Aave Centrifuge Permissioned RWA Market Proposal,neutral
4890,Add FRAX to Aave V2,neutral
4891,What should be the LTVLiquidation Threshold level for Aave V2,neutral
4892,AMPL interest rate curve adjustment,neutral
4893,Launch Aave on Harmony,neutral
4894,Should liquidation bonuses be reduced for eleven 11 Aave V2 assets,neutral
4895,Do you provide community support for Aave deployment on Avalanche,bearish
4896,Add V2 Market assets to Polygon Market,bearish
4897,Do you approve the list of initial assets and configurations for the Aave deployment on Avalanche,neutral
4898,Aave Guardian Update,neutral
4899,Add Fireblocks as a whitelister on Aave Arc,neutral
4900,Should thirteen 13 total risk parameters across nine 9 Aave V2 assets be adjusted,bullish
4901,Aave Risk DAO,neutral
4902,What should be the voting delay period,neutral
4903,Should thirteen 13 total risk parameters across eleven 11 Aave V2 assets be adjusted,neutral
4904,Add GUNI ERC20 UniswapV3 Positions as collateral to Aaves AMM market,neutral
4905,Should nine 9 total risk parameters across eight 8 Aave V2 assets be adjusted,neutral
4906,Should Aave add the audited claimRewardsToSelf function to the liquidity mining incentives contract,neutral
4907,Add stETH on AaveV2,neutral
4908,机器人测试排除空投真人勿点,neutral
4909,Should four 4 total risk parameters across three 3 Aave V2 assets be adjusted,neutral
4910,兔子洞任务,neutral
4911,你喜欢兔子洞任务平台吗,neutral
4912,Should Aave deploy strategies on sidechains too or mainnet strategies only ,neutral
4913,Should Gauntlets Dynamic Risk Parameter engagement be renewed for Q2,neutral
4914,Should Aave V3 be released,neutral
4915,Should seven 7 total risk parameters across five 5 Aave V2 assets be adjusted,neutral
4916,Add TerraUSD to Aave V2,neutral
4917,Polygon Market  wMATIC Risk Parameter Changes,neutral
4918,ARC  Aave V2  Liquidity Mining Program 90 days at 30 reduced rate,neutral
4919,AAVE应该加速部署其他Layer2吗,neutral
4920,AAVE是否应该有个中文名字,neutral
4921,Shall we raise the threshold to raise new protocal,neutral
4922,Will aave be deployed on the terra platform in the future,neutral
4923,Do you want the AAVE network to launch a twotier wallet in the near future,neutral
4924,Raise minimum AAVE holding to create a snapshot proposal to 50 AAVE,neutral
4925,Add AAVE and aAAVE on Avalanche voting power on Snapshot,neutral
4926,What option will bots prefer,neutral
4927,Add ENS as collateral,neutral
4928,Add stkAbpt voting power for AIP,neutral
4929,Appoint Securitize as a Whitelister to Aave Arc,neutral
4930,Under what license the have protocol should be released,neutral
4931,Certora Continuous Formal Verification for Governance and Aave Community,neutral
4932,Do you want HAL integration,neutral
4933,Should nine 9 total risk parameters across seven 7 Aave V2 assets be adjusted,neutral
4934,Should nine 9 total risk parameters across seven 7 Aave V2 assets be updated,neutral
4935,Should Aave onboard Wrapped UST as a borrowonly asset,neutral
4936,Launch Aave V3 on Optimism,neutral
4937,Deploy Aave V3 on Arbitrum One,neutral
4938,Launch Aave on Boba Network,neutral
4939,Should twelve 12 total risk parameters across eight 8 Aave V2 assets be updated,neutral
4940,Deploy Aave V3 on Fantom,neutral
4941,Adding SEBA Bank as a Whitelister to Aave ARC,bearish
4942,Approve bounty of xSUSHIs incident,bearish
4943,Launch Aave V3 on Metis Andromeda,neutral
4944,Should UMA token be added as collateral on Aave,neutral
4945,Aave Deployment to BitTorrent Chain BTTC,neutral
4946,ARC  Enable Borrowing of DPI on Aave Markets,neutral
4947,Deploy Aave V3 on Evmos,neutral
4948,Deploy or Upgrade Aave V3 on Avalanche,neutral
4949,ARC Avalanche Market  AVAX Risk Parameters Update,bullish
4950,ARC  Continue Liquidity Mining Program on Aave V2 Ethereum market and Introduce Liquidity Mining on Aave ARC market,bullish
4951,ARC  Add DPI as Collateral on the AAVE ARC market,bullish
4952,ARC  Consolidate Aave V1 V2  AMM Reserve Factors Purchase CVX and Deploy to Earn Yield,bullish
4953,ARC Add FOX Token ShapeShift as collateral,neutral
4954,ARC Adding MultiCollateral DAI to the Aave ARC Market,neutral
4955,Aave  Starkware Phase I,neutral
4956,Should eleven 11 total risk parameters across seven 7 Aave V2 assets be updated,neutral
4957,Approve V3 Deployement Governance Framework,neutral
4958,Deploy Aave on Cronos chain,bearish
4959,ARC Add alUSD as a Borrowable Asset to Aave V2,bearish
4960,Add agEUR on Aave V3 on Polygon,neutral
4961,Should three 3 total risk parameters across two 2 Aave V2 assets be updated,neutral
4962,Add jEUR on Aave v3 on Polygon,bullish
4963,Donation to support people in Ukraine,neutral
4964,ARC Add support for CVX,neutral
4965,Add STASIS EURO EURS on Aave v3,neutral
4966,Should six 6 total risk parameters across five 5 Aave V2 assets be updated,neutral
4967,Add MAI to Aave V3 on Polygon Fantom and Avalanche,bullish
4968,Should six 6 total risk parameters across three 3 Aave V2 assets be updated,bullish
4969,Add stMATIC to Aave V3 Polygon Market,neutral
4970,Aave  BGD Labs Request for Approval,bearish
4971,ARC  Update Risk Parameters Mainnet Arc Market,neutral
4972,ARC  Strategic Investment BAL Token,neutral
4973,Governance Frtamework for Portals,neutral
4974,Should five 5 total risk parameters across four 4 Aave V2 assets be updated,neutral
4975,Aave Grants DAO Renewal Approval,neutral
4976,Add FRAX as Asset to Aave V3 Markets,neutral
4977,ARC  Strategic Partnership with Balancer Part 2,neutral
4978,Add support for sAVAX BENQI Liquid Staking AVAX Token on AAVE v3,neutral
4979,ARC Supplyborrow cap framework Fast track framework,bearish
4980,Should nine 9 total risk parameters across five 5 Aave V2 assets be updated,bearish
4981,ARC Enable sUSD as Collateral on AAVE V3 on Optimism with a 10 million sUSD Supply cap,bearish
4982,ARC Whitelist Connext for V3 Portals,bearish
4983,Add StakeWises sETH2 on Aave v2 Mainnet Market,neutral
4984,ARC Risk Parameter Updates for Aave V2 and Aave Arc Fireblocks 20220526,neutral
4985,Add Transak fiat on ramp service on Aave,neutral
4986,ARC  Whitelist deBridge for Portals V3,neutral
4987,ARC Add GNO to Aave V2,neutral
4988,Integrate Pocket RPC in Aave,neutral
4989,Request for Approval Bounty on fallback oracle misconfiguration,neutral
4990,Aave  Sigma Prime  Request for Approval,neutral
4991,ARC Add 1INCH as collateral,bullish
4992,ARC Add support for LUSD Liquity,bullish
4993,Add Reserve Rights RSR as a borrowable asset,bullish
4994,UIUX upgrade governance framework,bullish
4995,Enable agEUR as a collateral in isolation mode on V3 on Polygon,neutral
4996,Revised ARC Add 1INCH as collateral,neutral
4997,Aave V3 Harmony  Freeze Reserves,bullish
4998,Aave Governance Adjust Level 2 requirements long executor,neutral
4999,RiskOff Framework for the Aave Protocol,neutral
5000,ARC Increase Supply Cap of sAVAX on v3 Avalanche Fasttrack,neutral
5001,ARC Extend the Safety Module Protection to Aave V2 Polygon,neutral
5002,ARC Add support for BTCb Native Bitcoin bridged to Avalanche,bullish
5003,ARC Extend the Safety Module Protection to Aave V2 Arc,bullish
5004,ARC Extend the Safety Module Protection to Aave V2 Avalanche,bullish
5005,Greenlight for GHO,bullish
5006,Risk Parameter Updates for Aave V2 20220804,neutral
5007,ARC Increase Supply Cap of sUSD on v3 Optimism to 20m Fasttrack,neutral
5008,Parameter Change Disclaimer in Borrow User Interface,neutral
5009,ARC Aave V3 Fantom  Freeze reserves,neutral
5010,Community Guardian renewal,neutral
5011,ARC Add OP as Collateral to AAVE v3,neutral
5012,ARC Add MaticX to Polygon v3 Market,neutral
5013,Asset Listing Framework Market Risk and Community Consensus Check,bearish
5014,Ban Hackers from Transferring Community Contributing Members 4500X AAVE,bearish
5015,Risk Parameter Updates for Aave V2 20220818,bearish
5016,Aave DAO Stance on Ethereum POW Fork,neutral
5017,ARC Risk Parameter Updates for Ethereum Aave v2 Market,neutral
5018,ARC Ethereum v2 Reserve Factor  aFEI Holding Update,neutral
5019,Aave V3 Retroactive Funding,neutral
5020,Temporarily Pause ETH Borrowing,neutral
5021,Add agEUR to Aave V3 on Optimism and Arbitrum,neutral
5022,ARC Increase Supply Cap of sUSD on v3 Optimism to 35m Fasttrack,neutral
5023,ARC Add new KNC to Aave v2 and v3,neutral
5024,ARC Whitelist Balancers Liquidity Mining Claim,neutral
5025,Add Login With Unstoppable as an option to the wallet connect dialog of the Aave app,neutral
5026,ARC Improve Governance Discussion and Voting Processes with Commonwealth,neutral
5027,Risk Parameter Updates for Aave V2 20220922,neutral
5028,Llama  Aave,neutral
5029,ARC Change Admin role of Optimism and Arbitrum V3 markets,neutral
5030,ARC Increase supply cap for BTCb on Avalanche V3 Fasttrack,neutral
5031,Aave v3 Ethereum Approval of path forward,neutral
5032,Chaos Labs  Aave,neutral
5033,ARC Risk Parameter Updates for Aave V2 20221006,neutral
5034,Add TRYB to Aave V3 on Avalanche Network Isolation Mode,neutral
5035,ARC Aave v3 Polygon wMATIC Interest Rate Update,neutral
5036,Risk Parameter Updates for Aave V3 Avalanche 20221015,neutral
5037,Deploy Aave V3 to zkSync 20 Testnet,neutral
5038,Security and Agility of Aave Smart Contracts via Continuous Formal Verification,neutral
5039,Staked ATokens A New Aave Primitive Exploring VoteEscrow Economies,neutral
5040,ARC  ERC4626 Strategies as Productive Collateral,neutral
5041,ARC Gauntlet  Aave Renewal,neutral
5042,ARC Aave V3 Ethereum Deployment Assets and Configurations Part 1,neutral
5043,ARC Risk Parameter Updates for Aave V2 ETH 20221117,neutral
5044,Strategy on sunset of Aave v1,neutral
5045,ARC LDO Emission_Admin for Polygon v3 Liquidity Pool,neutral
5046,ARC SD Emission_Admin for Polygon v3 Liquidity Pool,neutral
5047,ARC ETH Interest Rate Curve Update,neutral
5048,ARC stMATIC  MaticX Emission_Admin for Polygon v3 Liquidity Pool,neutral
5049,Temp Check Add Support for cbETH for Aave V3,neutral
5050,ARC V3 Supply Cap Recommendations for Uncapped Assets Fasttrack,neutral
5051,Risk Parameter Updates for Aave V3 AVAX 20221123,neutral
5052,Activation of a ParaSwap fee claimer contract,neutral
5053,ARFC Aave DAO Policy Change Halt Listings on all Aave v1  v2 Non Permissioned Deployments,neutral
5054,V3 Borrow Cap Recommendations Fasttrack,neutral
5055,Risk Parameter Updates for Aave v2 Ethereum USDC LT and LTV,neutral
5056,Risk Parameter Updates for Aave v2 Ethereum DAI LT and LTV,neutral
5057,Risk Parameter Updates for Aave v2 Ethereum  LTs and LTVs for Long Tail Assets,neutral
5058,ARFC Repay Excess CRV Debt on Ethereum v2,neutral
5059,ARFC Ethereum v2 Collector Contract Consolidation,neutral
5060,ARFC Receipt of Gauntlet Insolvency Fund,neutral
5061,Temp Check Deploy Aave on Metis,neutral
5062,ARC Updated Gauntlet  Aave Renewal,neutral
5063,Authorise the release of Aave  Chainlink Proof of Reserve for Aave Avalanche,neutral
5064,ARFC Aave v3 Polygon wMATIC Interest Rate Update,neutral
5065,ARFC BAL Interest Rate Curve Upgrade,neutral
5066,Chaos Labs  Aave v2 Coverage,neutral
5067,ARC Risk Parameter Updates for Aave V3 Optimism 20221229,neutral
5068,Approve pricing approach for WBTC on Aave,neutral
5069,Updated Aave Grants DAO Renewal,neutral
5070,Enable Search by UNS  ENS Domains,neutral
5071,ARC Aave Ethereum V3 market initial onboarded assets,neutral
5072,ARC Interest Rate Curve Changes for Aave V2 ETH,neutral
5073,ARFC CRV Interest Rate Curve Upgrade,neutral
5074,ARC Compensate Bug Bounty Contributor,neutral
5075,ARFC wETH Interest Rate Curve  Ethereum v2,neutral
5076,ARFC Add wstETH to Optimism Aave v3,neutral
5077,ARC Onboard rETH rocket pool ETH to Aave V3 ethereum market,neutral
5078,ARFC LDO Emission_Admin for Ethereum Arbitrum and Optimism v3,neutral
5079,ARFC Add USDT to Ethereum V3 Market,neutral
5080,ARFC Add wstETH to Arbitrum Aave v3,neutral
5081,Temp Check Deploy Aave V3 on Neon EVM Devnet,neutral
5082,ARFC increase borrow cap for MAI Aave Polygon V3,neutral
5083,ARC Add LUSD to Ethereum V3,neutral
5084,ARC Onboarding sfrxETH to Aave V3 Ethereum Market,neutral
5085,ARFC Add BAL Ethereum v3,neutral
5086,ARC Add Safety module support for Aave V3 Ethereum market,neutral
5087,ARC Community Risk Preference on Aave V3 BorrowSupply Caps,neutral
5088,ARFC Add CRV to Ethereum v3,neutral
5089,ARFC MaticX Risk Parameter Interest Rate Polygon v3 Upgrade,neutral
5090,Chaos Labs Risk Parameter Updates  Aave V3 Avalanche  20230207,neutral
5091,ARFC Freeze BUSD on Aave V2,neutral
5092,ARC Gauntlet Risk Parameter Updates for Optimism Aave V3 20230216,neutral
5093,ARFC Avalanche wAVAX Interest Rate Upgrade,neutral
5094,Temp Check Deploy Aave v3 on Scroll testnet,neutral
5095,Supply Cap update sAVAX Avalanche V3,neutral
5096,ARC Gauntlet Risk Parameter Updates for Avalanche Aave V3 20230216,neutral
5097,ARC Gauntlet Interest Rate Curve Recommendations for Aave V3 Markets Feb 2023,neutral
5098,ARFC Aave V3 Caps update Framework,neutral
5099,Chaos Labs Risk Parameter Updates  MKR on Aave V2 Ethereum,neutral
5100,ARC Spark Lend Profit Share Proposal,neutral
5101,Chaos Labs Risk Parameter Updates  Aave V3 Arbitrum  20230220,neutral
5102,ARC Chaos Labs Risk Parameter Updates  Aave V3 Ethereum  20230222,neutral
5103,ARFC Proposal for Deploying Whitelabel Aave V3 Market for RealT Tokens on GnosisChain,neutral
5104,Supply and Borrow Cap Updates  Aave V3 Avalanche,neutral
5105,ARFC BUSD Offboarding Plan,neutral
5106,ARFC Activate emode for cbETH Aave Ethereum V3,neutral
5107,Chaos Labs Risk Parameter Updates  Aave V3 Optimism  20230228,neutral
5108,TEMP CHECK  Whitelist Hashflow Wormhole For V3 Portals,neutral
5109,ARFC Add MKR to Ethereum v3,neutral
5110,ARFC Add SNX to Ethereum v3,neutral
5111,ARFC Add UNI to Ethereum v3,neutral
5112,ARFC Grant OP Emission_Admin for Optimism v3 Liquidity Pool to Lido DAO,neutral
5113,ARFC Add LUSD to Optimism V3 Market,neutral
5114,ARC Extend Aave DAO with EIP4824,neutral
5115,ARC Platypus Finance Rescue Mission,neutral
5116,ARFC Onboard AgEUR to Aave Arbitrum V3,neutral
5117,ARFC Onboard AgEUR to Aave Optimism V3,neutral
5118,ARFC Extend Safety Module Coverage to Polygon v3,neutral
5119,ARFC Deploy BAL  aBAL from the Collector Contract,neutral
5120,ARFC Migrate  Consolidate Polygon Treasury,neutral
5121,Safety Module upgrade to v15,neutral
5122,Deploy Aave V3 to Metis Andromeda Mainnet,neutral
5123,TEMP CHECK Aave Governance Process Improvements,neutral
5124,AAVE on Harmony Recovery Plan,neutral
5125,ARC Gauntlet Risk Parameter Recommendations for V3 AVAX 20230320,neutral
5126,ARC Isolation Mode Recommendations for Aave V3 Avalanche Polygon and Arbitrum,neutral
5127,ARC Community Preference for V3 Migration Levers,neutral
5128,TEMP CHECK Aave Chan Initiative 6Month Budget Proposal,neutral
5129,ARC EMode Parameter Changes for V3 Avalanche Optimism Polygon and Arbitrum,neutral
5130,ARFC  Temp check MVP V3 deployment on ZkEVM mainnet,neutral
5131,ARFC Add LDO to Ethereum Aave v3,neutral
5132,TEMP CHECK Add support for wstETH on Polygon v3,neutral
5133,TEMP CHECK Polygon v2 to v3 Liquidity Migration,neutral
5134,ARFC Deploy aCRV  CRV to veCRV,neutral
5135,TEMP CHECK  Aave V1 Offboarding Plan,neutral
5136,ARFC  Configure Isolation Mode Borrowable Assets  V3 Ethereum,neutral
5137,ARFC  Chaos Labs Risk Parameter Updates  Aave V3 Optimism  20230322,neutral
5138,TEMP CHECK Aave V3 deployment on BNB Chain,neutral
5139,ARFC Add DeFi Saver to flashBorrowers on Aave V3,neutral
5140,TEMP CHECK  Aave DAOs ARB Airdrop Allocation,neutral
5141,ARFC ACI Service Provider 6month Proposal,neutral
5142,TEMP CHECK Incentivized Delegate Campaign 3month,neutral
5143,TEMP CHECK  Launch Aave V3 on Starknet,neutral
5144,TEMP CHECK  GHO Facilitator Onboarding Process and Application,neutral
5145,ARFC Align AAVE Risk Parameters on Aave V3 Ethereum Market with Aave V2,neutral
5146,TEMP CHECK Aave V3 Deployment on zkSync Era Mainnet,neutral
5147,Risk Stewards Phase 1 CapsPlusSteward,neutral
5148,ARFC Aave V1 Offboarding Plan,neutral
5149,TEMP CHECK  Whitelist Stargate for V3 Portals,neutral
5150,Temp Check  Community Preference for Supply Cap Limits for LSTs,bearish
5151,ARFC Add MAI to Arbitrum Aave V3 pool,neutral
5152,ARFC Add MAI to Optimism Aave V3 pool,neutral
5153,ARFC Deprecate Aave V2 AMM Market,neutral
5154,ARFC Private Voting for Aave Governance 2month Trial,neutral
5155,TEMP CHECK Gas Fee Rebate for OnChain Votes,neutral
5156,ARFC MaticX Supply Cap Increase Polygon v3,neutral
5157,WAVAX Borrow Cap Update   V3 Avalanche  04212023,neutral
5158,ARFC  Chaos Labs Risk Parameter Updates  Aave V3 Polygon  20230423,neutral
5159,ARFC Aave V2 Interest Rate Curve Changes 20230421,neutral
5160,TEMP CHECK Aave V3 GHO Genesis Parameters,neutral
5161,ARFC Polygon v2  Parameter Update,neutral
5162,ARFC Modify Snapshot Proposal Threshold,neutral
5163,Aave Bug Bounty Program on Immunefi,neutral
5164,TEMP CHECK Allocation of 300k OP Received by Aave Grants DAO,neutral
5165,ARFC Aave V3 Interest Rate Curve Changes 20230427,neutral
5166,ARFC  GHO Facilitator Onboarding Process and Application,neutral
5167,ARFC EMode Specific Supply and Borrow Caps,neutral
5168,TEMP CHECK Defining the Service Provider  Delegation Platform Relationship,neutral
5169,TEMP CHECK Safety Module Update Part I  Migrate AAVEwETH,neutral
5170,ARFC Add LUSD Arbitrum v3,neutral
5171,ARFC Add rETH to Aave V3 Arbitrum Liquidity Pool,neutral
5172,ARFC Consolidate Collector Contract  Secure Service Provider Runway,neutral
5173,ARFC Migrate Holdings from v2 to v3 and acquire wstETH and rETH,neutral
5174,ARFC Acquire BBAUSD and deposit 50 into both Balancer and Aura Finance,neutral
5175,TEMP CHECK  Add support for RPL on Ethereum v3,neutral
5176,TEMP CHECK  Add support for fUSDC on Ethereum v3 Pool,neutral
5177,ARFC Activate emode for rETH Aave Ethereum V3 Pool,neutral
5178,ARFC BUSD Offboarding Plan Part II,neutral
5179,ARFC Add ENS to Aave V3 Ethereum,neutral
5180,ARFC Add 1INCH to Aave V3 Ethereum,neutral
5181,TEMP CHECK Add ARB to Arbitrum Aave v3,neutral
5182,TEMP CHECK FlashMinter Facilitator Approval,neutral
5183,ARC Framework For Recognized Delegates,neutral
5184,ARC Delegate Code Of Conduct,neutral
5185,ARFC  Chaos Labs Risk Parameter Updates  Aave V3 Ethereum  20230518,neutral
5186,ARFC Polygon Supply Cap Update 23052023,neutral
5187,ARFC Optimism v3 Supply Cap Update,neutral
5188,ARFC Optimism Create ETH EMode,neutral
